id,doi,year,title,authors,journal,abstract,provenance_techniques,provenance_count,decision,decision_reason,screener
openalex:W2121005284,10.1111/j.1559-1816.1999.tb01382.x,1999,When Manipulation Backfires: The Effects of Time Delay and Requester on the Foot‐in‐the‐Door Technique,"Tanya L. Chartrand, Shannon Pinckert, Jerry M. Burger",Journal of Applied Social Psychology,"We examined the effects of 2 variables on compliance rates within the foot‐in‐the‐door procedure. Participants who agreed to a small request were presented with a larger request either immediately after the first request or 2 days later. The second request was presented either by the same person or by a different requester. Compared to a control group receiving only the large request, participants were more likely to agree to the second request in all experimental conditions except one. When the same requester presented the second request without delay, participants were less likely than the control group to agree to the target request. This latter condition represents a situation in which typical foot‐in‐the‐door procedures can backfire on the requester.",fitd,1,include,J Applied Soc Psych 1999 experiment on FITD × time delay × requester identity; eligible.,llm-claude-opus-4-7
openalex:W1987130461,10.1177/0146167201277008,2001,When Saying Yes Leads to Saying No: Preference for Consistency and the Reverse Foot-in-the-Door Effect,"Rosanna E. Guadagno, Terrilee Asher, Linda J. Demaine, Robert B. Cialdini",Personality and Social Psychology Bulletin,"A requester using the foot-in-the-door (FITD) tactic begins by gaining compliance with a small request and then advances to a related, larger request. Previous work has demonstrated that a strong preference for consistency among targets of the tactic can enhance the FITD effect. Other work has indicated that an inadequate delay between the requests can produce resistance and can significantly reduce the effect. Study 1 found that high levels of preference for consistency (PFC) were sufficient to override this resistance, provided that participants’ prior helpfulness in complying with the initial request was made salient. Study 2 replicated this finding among high-PFC participants and showed that low-PFC participants demonstrated a reverse FITD effect when their prior helpfulness was made salient. The authors conclude that high- and low-PFC individuals are likely to become more or less consistent with an action (respectively) when focused on the personal implications of that action.",fitd,1,include,"PSPB 2001 studies on preference-for-consistency × FITD for compliance/non-compliance; eligible (experimental, FITD, compliance outcome).",llm-claude-opus-4-7
openalex:W2139644157,10.1089/109493101753376650,2001,Fund-Raising on the Web: The Effect of an Electronic Foot-in-the-Door on Donation,"Nicolas Guéguen, Céline Jacob",CyberPsychology & Behavior,"In an attempt to test the foot-in-the-door (FITD) technique in a computer-mediated communication context, 1,008 men and women taken at random in various e-mails lists were solicited to visit a web site for the profit of a humanitarian organization. In the FITD condition, subjects were first solicited to sign a petition form and, after that, they were solicited for a donation. In the control condition, the donation solicitation was formulated directly. In all cases, the formulation of the requests was manipulated by the order of the successive HTML pages of the site. Results show that the FITD procedure increases compliance to the final request.",fitd,2,include,"CyberPsych & Behavior 2001 N=1008 web-based FITD field experiment for charitable donation; eligible (field experiment, FITD, donation compliance).",llm-claude-opus-4-7
openalex:W2031046107,10.1080/00224540209603893,2002,Sequential Requests and Organ Donation,Fabien Girandola,The Journal of Social Psychology,"The author investigated the effectiveness of the foot-in-the-door technique as a method of increasing participants' intention to become organ donors. The participants who agreed to a 1st request were presented with a larger request either immediately or 3 days later. The 2nd request was presented either by the same requester or by a different requester. Compared with a control group receiving only the 2nd request, a significant foot-in-the-door effect emerged in all conditions except 1 (same requester-immediate request), in which the participants showed neither more nor less intention to become organ donors than did the control group.",fitd,1,include,J Social Psych 2002 on FITD × organ-donation intentions × time-delay × requester identity; eligible.,llm-claude-opus-4-7
openalex:W2028097608,10.1207/s15324834basp2503_06,2003,The Effects of Monetary Incentives and Labeling on the Foot-in-the-Door Effect: Evidence for a Self-Perception Process,"Jerry M. Burger, David F. Caldwell",Basic and Applied Social Psychology,"Abstract We tested the self-perception explanation of the foot-in-the-door effect by manipulating self-perceived helpfulness and assessing self-concept. Participants given $1 to sign a homelessness petition were less likely to see themselves as altruistic than participants not given the monetary incentive. The paid participants also complied less often with a request to work on a canned food drive 2 days later than unpaid participants. In contrast, participants told they were helpful individuals were more likely to see themselves as altruistic and were more likely to volunteer for the food drive than unlabeled participants. Mediation analyses provide evidence that changes in self-concept underlie a successful foot-in-the-door manipulation and support the self-perception explanation for the foot-in-the-door effect.",fitd,1,include,"Basic and Applied Soc Psych 2003 experiment on FITD × monetary incentives × labeling on homelessness petition + food drive; eligible (experimental, FITD, behavioral compliance).",llm-claude-opus-4-7
openalex:W2030282924,10.1207/s15324834basp2501_6,2003,Self-Concept Clarity and the Foot-in-the-Door Procedure,"Jerry M. Burger, Rosanna E. Guadagno",Basic and Applied Social Psychology,"Three studies examined the role self-concept clarity plays in compliance within the foot-in-the-door procedure. Undergraduate participants in Study 1 were either asked to sign a letter to the president encouraging aid for the homeless or did not receive this request. A few days later participants were contacted by phone and asked to take part in a food drive for the homeless. Participants high in self-concept clarity were more likely to agree to the larger request when they first had agreed to the small request, that is, the typical foot-in-the-door effect. However, low self-concept clarity participants were less likely to agree with the larger request after they had agreed to the small request. This pattern was replicated in Study 2 using a different set of requests and a different charitable cause. Study 3 found changes in self-rated helplessness following a foot-in-the-door manipulation that matched the pattern of compliance in the first two studies. The findings provide additional support for the self-perception interpretation of the foot-in-the-door effect and point to 1 explanation for the inconsistent results in research on sequential-request compliance procedures.",fitd,1,include,"Basic and Applied Social Psychology 2003 three studies on FITD × self-concept clarity for homeless-food-drive compliance; eligible (experimental, FITD, compliance outcome).",llm-claude-opus-4-7
openalex:W2020244404,10.2466/pr0.94.3.767-770,2004,Cultural Differences in Altruistic Behavior: Quasi Replication of Uranowitz's “Foot-in-the-Door with Implicit Demand”,"Alexandre Pascual, Nicolas Guéguen",Psychological Reports,"A study was designed to validate in France the so-called foot-in-the-door technique with implicit demand described by Uranowitz in 1975, a test of altruistic behavior shown previously to have a positive effect on compliance. However, in conditions of a high-justification request. Uranowitz did not obtain the subjects' compliance. In the present study of foot-in-the-door with implicit demand, subjects complied with the request whatever the justification. This result can be interpreted as differences in perceptions of the justifications among subjects of our study and those of Uranowitz.",fitd,2,include,"Psychological Reports 2004 quasi-replication of Uranowitz FITD with implicit demand in France; eligible (replication, FITD, compliance outcome).",llm-claude-opus-4-7
doi:10.2466/pr0.96.1.122-128,10.2466/pr0.96.1.122-128,2005,Foot-in-the-Door and Door-in-the-Face: A Comparative Meta-Analytic Study,"Alexandre Pascual, Nicolas Guéguen",Psychological Reports,"The so-called foot-in-the-door and door-in-the-face techniques have been generally considered as procedures which may consistently influence others' behavior. This study compared efficiency (in terms of compliance rates with various target requests) of both techniques using meta-analysis. It is based on the accumulated studies directly comparing foot-in-the-door ( n = 22, subjects = 1581) and door-in-the-face ( n = 22, subjects = 1611) under a similar target request. Analysis indicated no significant differences in efficiency between the paradigms.",ditf;fitd,5,include,"Psychological Reports 2005 meta-analysis (n=22 FITD vs n=22 DITF studies, subjects=1581/1611) comparing efficiency; eligible (meta-analysis).",llm-claude-opus-4-7
openalex:W1996792641,10.3200/socp.145.2.237-240,2005,The Effectiveness of Compliance Techniques: Foot in the Door Versus Door in the Face,"Angelos Rodafinos, Arso Vucevic, Georgios D. Sideridis",The Journal of Social Psychology,"Under this heading are brief reports of studies providing data that sub-stantiate, disprove, or refine what we think we know. These Notes con-sist of a summary of the study’s procedure and as many details about theresults as space allows. Additional details concerning the results can beobtained by communicating directly with the author.",ditf;fitd,5,include,J Social Psych 2005 note on effectiveness of FITD vs DITF; eligible (empirical Note).,llm-claude-opus-4-7
openalex:W2113928500,10.2224/sbp.2006.34.5.461,2006,“YOU'RE HELPFUL” VERSUS “THAT'S CLEAR”. SOCIAL VERSUS FUNCTIONAL LABEL IN THE FOOT-IN-THE-DOOR PARADIGM,Valérie Fointiat,Social Behavior and Personality An International Journal,"In this experiment, the effect of two kinds of labels in the foot-in-the-door paradigm were tested. The first one refers to what the individual is (social label); the second refers to the usefulness of the performed behavior (functional label). It appears that the social label increases compliance whereas the functional label decreases compliance. Taking into account the social versus the functional dimension, rather than the classical positive/negative dimension should open a new area in research into compliance and resistance to persuasion.",fitd,1,include,Social Behavior and Personality 2006 experiment on social vs functional label in FITD; eligible.,llm-claude-opus-4-7
openalex:W2158802186,10.1111/j.0021-9029.2006.00034.x,2006,Recruiting Teen Smokers in Shopping Malls to a Smoking‐Cessation Program Using the Foot‐in‐the‐Door Technique,"Paul N. Bloom, Colleen M. McBride, Kathryn I. Pollak, Rochelle D. Schwartz‐Bloom, Isaac M. Lipkus",Journal of Applied Social Psychology,"Persuading teen smokers to volunteer for smoking‐cessation programs is a challenging yet understudied problem. As a method of dealing with this problem, we used and tested a foot‐in‐the‐door (FITD) approach. Teen smokers were intercepted at malls and were assigned randomly to request compliance with a small behavior request of either (a) answering a few questions (light FITD) or (b) answering the same questions and a few additional ones, plus watching a short video about the effects of nicotine (heavy FITD). Participants were then called back by telephone several weeks later and asked to comply with a large behavior request of joining a cessation program that involved the use of self‐help materials and telephone counseling. Although no differences were found in responses from the light and heavy groups, consent to enter the program was obtained from 12% of the pooled qualified intercepts and their parents (for those under 18 years). This recruitment rate was considered good, given that this is one of the only reported studies that recruited teen smokers from the general population to cessation programs.",fitd,1,include,J Applied Soc Psych 2006 mall-intercept FITD experiment for teen-smoker smoking-cessation recruitment; eligible.,llm-claude-opus-4-7
openalex:W2170718472,10.1111/j.1751-9004.2007.00018.x,2007,How Can People Be Induced to Willingly Change Their Behavior? The Path from Persuasive Communication to Binding Communication,"Robert‐Vincent Joule, Fabien Girandola, Françoise Bernard",Social and Personality Psychology Compass,"Abstract How can people be induced to willingly change their behavior? The present article has three main objectives. Its first purpose is to review some of the procedures pertaining to the ‘free will’ compliance paradigm. These procedures increase the likelihood that others will freely comply to one's requests (low‐ball, teasing, foot‐in‐the door, touch, and ‘you are free to’ procedures). The second objective is to introduce a theory stemming from social psychology, namely, the theory of commitment. Finally, we wish to describe the binding communication approach that can be situated at the intersection of research conducted in both the fields of communication, more specifically in the domain of persuasive communication, and the fields of commitment and free will compliance. A project carried out to encourage school children to behave in a more environmentally friendly way will be described to illustrate the approach.",fitd;lowball,2,include,"Social and Personality Psych Compass 2007 review of free-will compliance procedures (lowball, teasing, FITD, touch, but-you-are-free); eligible (review of empirical literature).",llm-claude-opus-4-7
doi:10.2466/pr0.103.6.529-534,10.2466/pr0.103.6.529-534,2008,FOOT-IN-THE-DOOR TECHNIQUE USING A COURTSHIP REQUEST: A FIELD EXPERIMENT,NICOLAS GUEGUEN,Psychological Reports,,fitd,1,include,Psychological Reports 2008 — duplicate of i=73 (FITD courtship); flag at dedup-extraction.,llm-claude-opus-4-7
openalex:W1974389286,10.1080/15534510802254087,2008,Is it a game? Evidence for social influence in the virtual world,"Paul W. Eastwick, Wendi L. Gardner",Social Influence,"Online virtual worlds promise an escape from mundane everyday environments and exempt users from the normal laws of time, space, and gravity. However, the laws of social influence may not be as easily dodged. In the virtual world of There.com we tested two robust real‐world compliance tactics (foot‐in‐the‐door, door‐in‐the‐face) with avatar ""race"" as a moderator. Results revealed success for both techniques, suggesting that avatars are sensitive to influence tactics targeting both self‐perception and reciprocity norms. Additionally, the race of the avatar requesting help impacted the success of the door‐in‐the‐face compliance technique, raising the specter that real‐world racial biases may also emerge in virtual environments.",ditf;fitd,2,include,"Social Influence 2008 experiment on FITD/DITF in virtual world (There.com avatars) × avatar race moderator; eligible (experimental, FITD/DITF, compliance outcome — virtual setting acceptable per §2.7 if behavioral analog).",llm-claude-opus-4-7
openalex:W20558449,,2008,An Application of the Foot-in-the-Door Strategy in the Environmental Field,"Sébastien Meineri, Ufr Lshs, Nicolas Guéguen",,"Abstract The purpose of the present experiment was to incite people to take part in a costly energy-saving project in terms of time, energy, and even money. Using the Freedman and Frazer (1966) Foot-in-the-Door (FITD) strategy by telephone then mail, or a strategy based simply on information/persuasion (mail), 59 people were contacted. The results showed a positive effect for the FITD strategy: households who accepted to comply with an initial request by phone (answering a questionnaire) were more likely to accept the target request than households who simply received the request in the mail. Results are discussed in reference to Bem’s self perception theory (1972), and help to envisage future applications on a large scale. Keywords: Foot-in-the-door, Precall/mail manipulation, Environment 1. Introduction In France, as in other occidental countries, considerations regarding environmental protection have become quite important over the last ten years. Consequently, several projects are developed to spread awareness and induce changes on the behavior of the population. The present research was applied in an energy-saving project: the Econ’Home project. This project is based on volunteering and permits people to receive an at-home visit from a technician to learn how to save energy through behavioral changes, technical changes or both. Since this environmentally friendly plan would last for over two years, implying several visits, and strong commitment, it could be very costly in terms of time, energy and even money for the participants. Thus, volunteer recruitment would seem quite difficult. The purpose of the present study was to apply the Foot-in-the-Door strategy (Freedman & Frazer 1966) to incite households to participate.",fitd,1,include,"2008 N=59 FITD-by-telephone-then-mail experiment for energy-saving project compliance; eligible (FITD, compliance outcome).",llm-claude-opus-4-7
openalex:W2062104800,10.1080/15534510802204868,2008,Ostracism increases social susceptibility,"Adrienne R. Carter‐Sowell, Zhansheng Chen, Kipling D. Williams",Social Influence,"Ostracism, the act of ignoring and excluding, is a universally applied tactic of social control. Individuals who detect ostracism often change their behaviors to be readmitted into the group, even if it means becoming excessively socially susceptible to influence. We tested whether ostracized individuals are more socially susceptible to a subsequent influence attempt. In this study, 65 undergraduates were randomly assigned to a 2 (Inclusion or Ostracism)×3 (Compliance tactic: foot‐in‐the door, target request only, door‐in‐the‐face) between‐participants design. The participants played Cyberball and were either included or ostracized, and then they were approached with a request to donate money. Despite no differences between the three tactics, ostracism increased compliance across all request types. Our discussion focuses on the implications for ostracism‐induced social susceptibility.",ditf;fitd,2,include,"Social Influence 2008 N=65 2×3 experiment on ostracism × FITD/DITF/control compliance; eligible (experimental, FITD/DITF, compliance outcome).",llm-claude-opus-4-7
openalex:W2154720372,10.1086/593291,2008,Acts of Benevolence: A Limited-Resource Account of Compliance with Charitable Requests,"Bob M. Fennis, Loes Janssen, Kathleen D. Vohs",Journal of Consumer Research,"Across six field and lab experiments, we found that impaired self-control fosters compliance with charitable requests. Experiments 1 and 2 showed that self-regulatory resource depletion was induced when participants yielded to the initial requests of a foot-in-the-door script aimed at procuring volunteer behavior. Experiment 3 demonstrated that self-regulatory resource depletion mediated the effects of yielding to the initial requests of a foot-in-the-door technique on compliance with a charitable target request. Experiments 4-6 demonstrated that weak temporary and chronic self-control ability fostered compliance through reliance on compliance-promoting heuristics (i.e., reciprocity, liking, and consistency). (c) 2008 by JOURNAL OF CONSUMER RESEARCH, Inc..",fitd,1,include,"J Consumer Research 2008 six field/lab experiments on FITD + self-control depletion for charitable compliance; eligible (multiple experiments, FITD, donation/volunteer compliance outcome).",llm-claude-opus-4-7
openalex:W2166257272,10.2466/pr0.103.2.529-534,2008,Foot-in-the-Door Technique Using a Courtship Request: A Field Experiment,"Nicolas Guéguen, Marie Marchand, Alexandre Pascual, Marcel Lourel",Psychological Reports,"""Foot-in-the-door"" is a well-known compliance technique which increases compliance to a request. Many investigations with this paradigm have generally used prosocial requests to test its effect. Evaluation of the effect of foot-in-the-door was carried out with a courtship request. 360 young women were solicited in the street to accept having a drink with a young male confederate. In the foot-in-the-door condition, before being solicited to have a drink, the young woman was asked to give directions to the confederate or to give him a light for his cigarette. Analysis showed foot-in-the-door was associated with greater compliance to the second request. The theoretical implication of such results with this nonprosocial request are discussed.",fitd,2,include,"Psychological Reports 2008 field experiment N=360 on FITD with courtship request; eligible (field experiment, FITD, compliance outcome — courtship is interpersonal-influence per §5.5 mechanism overlap).",llm-claude-opus-4-7
nct:NCT01087164,,2010,Brief Interventions to Increase HPV Vaccine Acceptance in School-based Health Centers in Adolescents,,ClinicalTrials.gov,"Using health behavior theories and theories related to the effects of persuasive messages (i.e., inoculation theory), we plan to: 1. Systematically test the effects of brief persuasive message interventions on receipt of the first dose of HPV vaccine; and 2. evaluate the effects of the interventions on followup with subsequent doses of vaccine (using reminder notices with persuasive message content). One set of interventions will involve a comparison of a 1 sided message, which only emphasizes the positive aspects of a recommended behavior, with a 2 sided message, which presents negative aspects of the behavior followed by positive counterarguments. A second set of interventions will involve a test of a social compliance (foot-in-the-door technique, in which half of the parent participants will be asked to respond to a high compliance request (i.e., a request likely to generate high compliance, such as, ""Do you want to protect your daughter from cancer? or for male children, ""Do you want to protect your son from genital warts?""before subsequently being asked about actually having their adolescents vaccinated. The other half of the parents will not receive a high compliance request. Parents of 11-14 year old adolescents will be randomized to the two sets of interventions, resulting in a 2 X 2 design: message sidedness (1 sided; 2 sided) and social compliance request (yes; no). The specific aims of this proposal are to evaluate the 1) efficacy of 2 sided vs. 1 sided messages on rates of HPV vaccination; 2) the efficacy of a social compliance intervention on rates of HPV vaccination; and 3) potential moderators and mediators of message effect on vaccine acceptance.",fitd,1,include,"ClinicalTrials.gov 2010 RCT on brief persuasive-message interventions for HPV vaccine acceptance in adolescents; eligible (RCT, persuasion intervention, behavior outcome).",llm-claude-opus-4-7
openalex:W2120779670,10.1007/s12144-010-9082-x,2010,Mindlessness Revisited: Sequential Request Techniques Foster Compliance by Draining Self-control Resources,"Bob M. Fennis, Loes Janssen",Current Psychology,"The present research extends previous findings suggesting that sequential request techniques, such as the Foot-in-the-Door (FITD) or Door-in-the-Face (DITF) technique, are primarily effective under conditions conducive of mindlessness. We forward that this mindlessness may be the product of the influence technique itself. More specifically, based on the notion of self-control as a limited resource, we hypothesize that actively responding to the initial request-phase of a FITD-compliance gaining procedure drains the target of his/her self-regulatory resources, thus creating the mindlessness so often observed in social influence settings. This resource depletion opens the door for compliance with the target request. The results were in line with these expectations. More specifically, we observed that active responding to an initial request of a FITD technique reduced the availability of self-regulatory resources. This state of resource depletion mediated the effect of the technique on behavioral compliance. In addition, the results of this study ruled out the alternate explanation that the effects were attributable to mood or a general tendency for acquiescence.",commitment-consistency;ditf;fitd,4,include,"Current Psychology 2010 experiments testing whether sequential-request techniques work via self-control depletion; eligible (experimental, FITD/DITF, compliance outcome).",llm-claude-opus-4-7
openalex:W2143142966,10.1089/eco.2009.0051,2010,The Combined Effect of the Foot-in-the-Door Technique and the “But You Are Free” Technique: An Evaluation on the Selective Sorting of Household Wastes,"Nicolas Guéguen, Sébastien Meineri, Angélique Martin, Isabelle Grandjean",Ecopsychology,"In a field experiment using the selective sorting of household wastes as the dependant variable, we have tested the combined effect of two techniques that induced compliance to a request: the foot-in-the-door (FITD) technique and the “but you are free …” technique. Homeowners were asked to record on a form their entire household wastes for 1 month. In the FITD technique, participants were first asked to respond to a short survey on selective sorting habits. In the “but you are free … ” condition, the request for participation included a sentence that stated that the participant was free to accept to participate or not: “Of course you are free to accept or to refuse.” In the combined FITD/“you are free …” condition, the first request was addressed to the participant and the sentence that stated that the participant was free appeared in the second request. In a control condition, the final request was addressed without any mention that the participant was free or not to accept. Results found that the combined FITD/“you are free …” condition was associated with greater compliance in completing the survey (78.%) than the single FITD (60.0%) and the “but you are free …” condition (56.0%), whereas each of these three experimental conditions elicited greater compliance to complete the survey than in the control condition (40.0%). Commitment theory and practical interest of this combined technique for ecology are discussed.",fitd,1,include,"Ecopsychology 2010 field experiment on FITD + but-you-are-free for household-waste sorting; eligible (field experiment, FITD, behavior outcome).",llm-claude-opus-4-7
openalex:W2184616244,,2010,POSITIONING AND THE 'FOOT-IN-THE-DOOR' SOCIAL INFLUENCE TECHNIQUE,Bartosz Zalewski,,"In spite of an ever-increasing number of theoretical publications on positioning phenomena, which describe the processes of negotiating the identity in relations between people, their experimental verification is still lacking. The present article attempts to empirically verify similar negotiations as exemplified by the model of social influence based on positioning theory. Thus, the conceptual replication of Dolinski's (2005) research was conducted, with several additional experimental conditions. Findings show that a double activation of the same position results in the highest efficiency of the technique when compared to either the activation of two different positions or the control group. The findings are discussed in the context of self- perception theory. The study demonstrates that positioning can be considered an existing phenomenon, and can be employed in order to enrich the classical theoretical explanations of the effectiveness of the 'foot-in-the-door' technique.",fitd,1,include,"2010 study on positioning + FITD social-influence technique; eligible (FITD, compliance outcome).",llm-claude-opus-4-7
nct:NCT01377857,,2011,HIV Screening Take-up: Evaluating Incentives and Opt-out Strategies,,ClinicalTrials.gov,"Over twenty percent of HIV-positive persons in the United States are unaware of their infection, leading the Institute of Medicine to recently urge further work to compare the effectiveness of HIV screening strategies. This study will use a randomized trial to compare several variants of emergency-room-based HIV-testing policies in order to determine how HIV test acceptance rates can be increased. The testing policies will be designed using principles from behavioral economics, varying the choice architecture and offering small monetary incentives. This will be the first study to measure differences in take-up rates across a variety of promising but largely untested approaches within a unified randomized trial. Three defaults will be tested: traditional opt-in (test only those patients who request testing), opt-out (routinely testing unless patients decline), and active-choice testing (patients are required to state whether they want to be tested). The study will also be the first to test the effect of small monetary incentives ($1, $5, $10) on test take-up. An additional novel study contribution will be to test the hypothesis that compliance with large requests (accept an HIV test) increases after making a small request or pre-commitment - this ""foot in the door"" technique has not been previously studied in this setting. The factorial design will permit a direct comparison of all interventions, as well as interactions. The study will contribute a nuanced empirical understanding of how testing protocols from behavioral economics theory affect the effectiveness and efficiency of screening programs in an actual scaled- up setting (San Francisco General Hospital). This will assist in implementing and assessing recent CDC guidelines on HIV screening, while also more generally advancing scientific knowledge related to applying behavioral economics in comparative effectiveness research.",fitd,1,include,"ClinicalTrials.gov 2011 RCT on HIV screening incentives + opt-out strategies; eligible (RCT, compliance/screening uptake outcome).",llm-claude-opus-4-7
openalex:W1593578030,10.1111/j.1464-0597.2011.00477.x,2011,The Nature of the First Small Request as a Decisive Factor in the Effectiveness of the Foot‐in‐the‐Door Technique,Dariusz Doliński,Applied Psychology,"In the literature on the foot‐in‐the‐door technique it is usually assumed that the first of the two sequentially posed requests should not be extremely easy (trivial). An uncomplicated request would not activate self‐perception mechanisms which, as it is commonly understood, lie behind the effectiveness of the technique. This article proposes that when the initial request is exceptional or odd, then even if it is easy and is fulfilled by nearly everyone it will still enhance people's inclination to fulfill the subsequent, much more complicated request. This assumption was verified in three experiments.",fitd,1,include,Applied Psychology 2011 on initial-request nature × FITD effectiveness; eligible.,llm-claude-opus-4-7
openalex:W1977151984,10.2224/sbp.2012.40.3.369,2012,"The Sweet Smell of the Requester: Vanilla, Camphor, and Foot-in-the-Door","Roxane Saint-Bauzel, Valérie Fointiat",Social Behavior and Personality An International Journal,"Several researchers have shown that odors affect human behavior. However, odors have not been studied in the context of specific compliance without pressure. Specifically, the impact of the odor worn by a requester during the foot-in-the-door procedure has not been documented. To address this issue, an experiment was carried out in an ecological setting. Using the foot-in-the-door procedure, a well-known technique for increasing the likelihood that a person will comply with one's request, the requester was perfumed with vanilla, camphor, or nothing. The results show a strong effect of the foot-in-the-door technique when the requester was perfumed with vanilla and no effect of the procedure when the requester was perfumed with camphor. These results are incompatible with the main theoretical interpretations of foot-in-the-door phenomena: self-perception and commitment theories.",fitd,1,include,Social Behavior and Personality 2012 ecological experiment on requester odor × FITD compliance; eligible.,llm-claude-opus-4-7
openalex:W1984084923,10.1080/15534510.2012.696038,2012,Foot-in-the-door and problematic requests: A field experiment,"Alexandre Pascual, Nicolas Guéguen, Stéphane Pujos, Marie-Line Félonneau",Social Influence,"The “Foot-in-the-door” (FITD) is a compliance technique that consists of making a small initial request to a participant, then making a second, more onerous request. In this way greater compliance with the second request is obtained than under a control condition where the focal request is not preceded by the initial request. Most of the studies using this paradigm have tested prosocial requests. So the generalization of this compliance technique to other types of requests remains an open question. The authors carried out two experiments in which the FITD effect on deviant behaviors was tested. Results showed that the FITD technique increased compliance with the focal request, but only among male participants.",fitd,1,include,"Social Influence 2012 two field experiments on FITD with problematic/deviant requests; eligible (field experiments, FITD, compliance outcome).",llm-claude-opus-4-7
openalex:W2042694963,10.2466/07.17.21.pr0.111.6.669-686,2012,Effects of Subliminal Affective Priming on Helping Behavior Using the Foot-in-the-Door Technique,"Inès Skandrani-Marzouki, Yousri Marzouki, Robert‐Vincent Joule",Psychological Reports,"Two experiments examined the effect of subliminal affective priming on compliance using the foot-in-the-door (FITD) paradigm. Prior to the target request, participants were exposed to subliminal emotional expressions. FITD (presence vs. absence of initial request) was crossed with Priming (positive, negative, neutral, and absence of prime-blank screen) in a between-subjects design. 180 students volunteered as participants (M=22 years). 20 participants (10 females) were assigned to each of eight experimental conditions plus the control condition that neither involved the initial request nor the priming experiment. Participants were asked to judge whether target sentences were relevant or not for road safety instruction. In Experiment 1, emotional valence of prime stimuli affected both endorsement rate and time devoted to the target request but not participants' attitude. Affective priming effects did not interact significantly with the FITD effect. In experiment 2, in 180 more students, the attitude measure was replaced by an implicit recognition task. Results showed that regardless of priming condition, in the absence of FITD, participants recognized target sentences better than in the presence of FITD. Conversely, in the presence of the FITD, participants recognized more accurately previously seen sentences that were primed by positive emotions relative to other priming conditions. The latter result suggests that the presence of the FITD involves a significant amount of cognitive resources so that only stimuli emotionally relevant to the task's goal (i.e., positive) tend to be processed. Together, these results could explain how, contrary to helping behavior, compliant behavior that has no direct association with the prime stimuli was not easily influenced by the affective subliminal priming.",fitd,2,include,"Psychological Reports 2012 two experiments on subliminal affective priming + FITD on helping/compliance; eligible (experimental, FITD, compliance outcome).",llm-claude-opus-4-7
openalex:W1826577087,10.1111/j.1559-1816.2012.01000.x,2013,"Double foot‐in‐the‐door, social representations, and environment: application for energy savings","Lionel Souchet, Fabien Girandola",Journal of Applied Social Psychology,"Abstract This study aims to determine the most effective procedure to bring individuals to adopt pro‐environmental behaviors, specifically to make energy savings for several weeks. A link was established between two fields of research traditionally separated in social psychology literature: free will compliance and social representations theories. An experiment was carried out to test the effectiveness of several simple and double foot‐in‐the‐door procedures, activating central or peripheral cognitions of the social representation of energy savings. Basically, the results indicate that the most effective procedure is the double foot‐in‐the‐door, which activates central cognitions. Twice as many participants accepted the target request and three times as many actually performed the expected behavior with this procedure.",fitd,1,include,"J Applied Soc Psych 2013 double-FITD experiment on multi-week energy-saving behavior; eligible (experimental, FITD variant, behavior outcome).",llm-claude-opus-4-7
openalex:W2020028463,10.1080/08824096.2012.746223,2013,The Effect of the Foot-in-the-Door Technique on Sales in a Computer-Mediated Field Setting,"Aude Grassini, Alexandre Pascual, Nicolas Guéguen",Communication Research Reports,"The “foot-in-the-door” (FITD) is a well-known compliance technique that increases compliance with a request. Many investigations on this procedure have generally used prosocial requests to test the effect of the technique. A new evaluation of the effect of the foot-in-the-door technique was carried out with a selling request. Previous customers (n = 900) of an extreme sports store were solicited by e-mail to participate in a campaign where they were offered the opportunity to win a gift voucher if they persuaded someone else to become a new customer of the store. The customers received e-mail messages in one of the following formats: a registration request to a newsletter (single FITD condition), a registration request to a newsletter and a request to fill out a survey (two FITD condition), or no request (control condition). The two FITD condition was found to be associated with a higher number of new customers than the control condition.",fitd,1,include,"Communication Research Reports 2013 N=900 computer-mediated FITD field experiment in sales context (extreme-sports store email solicitation); eligible (field experiment, FITD, sales-context compliance outcome — directly on-thesis).",llm-claude-opus-4-7
openalex:W313745968,,2013,Prospecting by Telephone Prenotification: An Application of the Foot-In-The-Door Technique,Marvin A. Jolson,Journal of Personal Selling and Sales Management,AbstractThis article describes a unique cold-call telephone prospecting methodology which is grounded in a special application of self-perception theory—the “foot-in-the-door” technique. An in-depth explanation and example of the method are offered along with a presentation of data that compares the results of this approach with that of conventional telephone canvassing.,fitd,1,include,"Journal of Personal Selling and Sales Management 2013 on FITD telephone prospecting cold-call methodology; eligible (commercial sales context, FITD, prospecting outcome — DIRECTLY on-thesis for closing literature).",llm-claude-opus-4-7
